source_id,country,status,full_clear_fraction,full_worldcover_fraction,full_negative_fraction,full_below_minus005_fraction,full_ndvi_valid_fraction,full_ndbi_valid_fraction,full_mndwi_valid_fraction,center_clear_fraction,center_worldcover_fraction,center_negative_fraction,center_below_minus005_fraction,center_ndvi_valid_fraction,center_ndbi_valid_fraction,center_mndwi_valid_fraction,review_reflectance_tail
Algeria_5371,Algeria,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Angola_87870,Angola,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Indonesia_71755,Indonesia,ok,0.9983,1.0,0.0,0.0,1.0,1.0,1.0,0.9952,1.0,0.0,0.0,1.0,1.0,1.0,False
Iraq_24559,Iraq,ok,0.9771,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Libya_2393,Libya,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Nigeria_60999,Nigeria,ok,0.978,1.0,0.0,0.0,1.0,1.0,1.0,0.9584,1.0,0.0,0.0,1.0,1.0,1.0,False
Algeria_13320,Algeria,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Angola_500129,Angola,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Indonesia_180852,Indonesia,ok,0.9994,1.0,0.0,0.0,1.0,1.0,1.0,0.9904,1.0,0.0,0.0,1.0,1.0,1.0,False
Iraq_3879,Iraq,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Libya_2174,Libya,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Nigeria_52663,Nigeria,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Algeria_2141,Algeria,ok,0.95705,1.0,0.0033784372115702767,0.0,0.985319471291991,1.0,0.9975706598401337,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Angola_670818,Angola,ok,0.93785,1.0,0.0005553482255513497,0.00010218407350144835,0.9978408060990563,1.0,1.0,0.9152,1.0,0.0,0.0,1.0,1.0,1.0,False
Indonesia_63195,Indonesia,ok,0.9022,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Iraq_4973,Iraq,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Libya_380,Libya,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Nigeria_221559,Nigeria,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Algeria_7303,Algeria,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Angola_343677,Angola,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Indonesia_95098,Indonesia,ok,0.9974,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Iraq_29660,Iraq,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Libya_1686,Libya,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Nigeria_327624,Nigeria,ok,0.976775,1.0,0.0,0.0,1.0,1.0,1.0,0.9984,1.0,0.0,0.0,1.0,1.0,1.0,False
Algeria_11739,Algeria,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Angola_761099,Angola,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Indonesia_132907,Indonesia,failed,,,,,,,,,,,,,,,
Iraq_32729,Iraq,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Libya_2516,Libya,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Nigeria_28668,Nigeria,ok,0.9928,1.0,0.0,0.0,1.0,1.0,1.0,0.9964,1.0,0.0,0.0,1.0,1.0,1.0,False
Algeria_8929,Algeria,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Angola_623789,Angola,ok,0.9986,1.0,0.0,0.0,1.0,1.0,1.0,0.9928,1.0,0.0,0.0,1.0,1.0,1.0,False
Indonesia_110447,Indonesia,ok,0.8234,1.0,0.0,0.0,1.0,1.0,1.0,0.8384,1.0,0.0,0.0,1.0,1.0,1.0,False
Iraq_33880,Iraq,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Libya_2075,Libya,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Nigeria_42858,Nigeria,ok,0.9596,1.0,0.05309069751285258,0.0,1.0,1.0,1.0,0.916,1.0,0.00604075691411936,0.0,1.0,1.0,1.0,False
Algeria_255,Algeria,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Angola_708733,Angola,ok,0.9878,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Indonesia_58413,Indonesia,ok,0.957,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Iraq_7830,Iraq,ok,0.999975,1.0,0.0002750068751718793,0.0,1.0,1.0,1.0,0.9996,1.0,0.0006002400960384153,0.0,1.0,1.0,1.0,False
Libya_2306,Libya,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Nigeria_53060,Nigeria,ok,0.9626,1.0,0.0,0.0,1.0,1.0,1.0,0.9984,1.0,0.0,0.0,1.0,1.0,1.0,False
Algeria_2790,Algeria,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Angola_299863,Angola,ok,0.938525,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Indonesia_20097,Indonesia,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Iraq_6102,Iraq,ok,0.9995,1.0,0.0,0.0,1.0,1.0,1.0,0.9984,1.0,0.0,0.0,1.0,1.0,1.0,False
Libya_1817,Libya,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Nigeria_319387,Nigeria,ok,0.9982,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Algeria_10614,Algeria,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Angola_94537,Angola,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Indonesia_117244,Indonesia,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Iraq_32338,Iraq,ok,0.998775,1.0,0.0016770543916297465,0.0,0.990388225576331,0.990388225576331,1.0,1.0,1.0,0.007866666666666666,0.0,0.9572,0.9572,1.0,False
Libya_2189,Libya,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Nigeria_125859,Nigeria,ok,0.83955,1.0,0.0,0.0,1.0,1.0,1.0,0.9792,1.0,0.0,0.0,1.0,1.0,1.0,False
Algeria_4911,Algeria,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Angola_56051,Angola,ok,0.8355,1.0,0.0,0.0,1.0,1.0,1.0,0.86,1.0,0.0,0.0,1.0,1.0,1.0,False
Indonesia_47100,Indonesia,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Iraq_20074,Iraq,ok,1.0,1.0,0.000275,0.0,0.999975,1.0,0.999975,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Libya_538,Libya,ok,0.99105,1.0,0.0,0.0,1.0,1.0,1.0,0.9776,1.0,0.0,0.0,1.0,1.0,1.0,False
Nigeria_202008,Nigeria,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Algeria_5357,Algeria,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Angola_488655,Angola,ok,0.904375,1.0,0.0,0.0,1.0,1.0,1.0,0.8624,1.0,0.0,0.0,1.0,1.0,1.0,False
Indonesia_95918,Indonesia,ok,0.9991,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Iraq_3835,Iraq,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Libya_407,Libya,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Nigeria_347562,Nigeria,ok,0.9961,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Algeria_12935,Algeria,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Angola_791019,Angola,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Indonesia_61999,Indonesia,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Iraq_35419,Iraq,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Libya_3324,Libya,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Nigeria_87648,Nigeria,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Algeria_13041,Algeria,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Angola_522447,Angola,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Indonesia_58411,Indonesia,ok,0.95625,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Iraq_26913,Iraq,ok,0.999,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Libya_2767,Libya,ok,0.9933,1.0,0.0,0.0,1.0,1.0,1.0,0.9952,1.0,0.0,0.0,1.0,1.0,1.0,False
Nigeria_322551,Nigeria,ok,0.987,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Algeria_4935,Algeria,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Angola_942753,Angola,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Indonesia_45064,Indonesia,ok,0.897175,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Iraq_12740,Iraq,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Libya_2044,Libya,ok,1.0,1.0,3.75e-05,0.0,0.999975,1.0,0.99995,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Nigeria_53186,Nigeria,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Algeria_13208,Algeria,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Angola_390542,Angola,ok,0.97575,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Indonesia_74168,Indonesia,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Iraq_11636,Iraq,ok,0.9807,1.0,0.0,0.0,1.0,1.0,1.0,0.98,1.0,0.0,0.0,1.0,1.0,1.0,False
Libya_263,Libya,ok,0.935,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Nigeria_154666,Nigeria,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Algeria_5293,Algeria,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Angola_240993,Angola,ok,0.9927,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Indonesia_144890,Indonesia,ok,0.9977,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Iraq_141,Iraq,ok,0.9711,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Libya_2183,Libya,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Nigeria_253597,Nigeria,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Algeria_10245,Algeria,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Angola_712441,Angola,ok,0.8967,1.0,0.0,0.0,1.0,1.0,1.0,0.9368,1.0,0.0,0.0,1.0,1.0,1.0,False
Indonesia_176979,Indonesia,ok,0.9987,1.0,0.0,0.0,1.0,1.0,1.0,0.9888,1.0,0.0,0.0,1.0,1.0,1.0,False
Iraq_13763,Iraq,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Libya_3166,Libya,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Nigeria_122953,Nigeria,ok,0.999675,1.0,0.018660231241820258,0.0,1.0,1.0,1.0,1.0,1.0,0.003,0.0,1.0,1.0,1.0,False
Algeria_13851,Algeria,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Angola_593524,Angola,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Indonesia_168252,Indonesia,ok,0.852675,1.0,0.0,0.0,1.0,1.0,1.0,0.94,1.0,0.0,0.0,1.0,1.0,1.0,False
Iraq_210,Iraq,ok,0.9957,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Libya_107,Libya,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Nigeria_130791,Nigeria,ok,0.9993,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Algeria_11450,Algeria,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Angola_476868,Angola,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Indonesia_145080,Indonesia,ok,0.9999,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Iraq_32986,Iraq,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Libya_1452,Libya,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Nigeria_314365,Nigeria,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Algeria_13669,Algeria,ok,0.8283,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Angola_608100,Angola,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Indonesia_170642,Indonesia,ok,0.9582,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Iraq_19128,Iraq,ok,0.86515,1.0,0.00012521913348359628,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Libya_3178,Libya,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Nigeria_181151,Nigeria,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Algeria_10340,Algeria,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Angola_411790,Angola,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Indonesia_111230,Indonesia,failed,,,,,,,,,,,,,,,
Iraq_16563,Iraq,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Libya_2364,Libya,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Nigeria_81433,Nigeria,ok,0.9995,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Algeria_5201,Algeria,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Angola_258666,Angola,ok,0.8688,1.0,0.0,0.0,1.0,1.0,1.0,0.9104,1.0,0.0,0.0,1.0,1.0,1.0,False
Indonesia_181254,Indonesia,ok,0.9994,1.0,0.0,0.0,1.0,1.0,1.0,0.9984,1.0,0.0,0.0,1.0,1.0,1.0,False
Iraq_4959,Iraq,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Libya_2586,Libya,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Nigeria_202913,Nigeria,ok,0.99925,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Algeria_13845,Algeria,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Angola_218641,Angola,ok,0.9039,1.0,0.0,0.0,1.0,1.0,1.0,0.8528,1.0,0.0,0.0,1.0,1.0,1.0,False
Indonesia_10953,Indonesia,ok,0.8264,1.0,0.0,0.0,1.0,1.0,1.0,0.9984,1.0,0.0,0.0,1.0,1.0,1.0,False
Iraq_357,Iraq,ok,1.0,1.0,0.0032333333333333333,0.0,0.9846,0.987625,0.998625,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Libya_488,Libya,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Nigeria_463768,Nigeria,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Algeria_12564,Algeria,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Angola_933471,Angola,ok,0.9994,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Indonesia_166829,Indonesia,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Iraq_70,Iraq,ok,0.9999,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Libya_925,Libya,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Nigeria_199139,Nigeria,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Algeria_2641,Algeria,ok,1.0,1.0,0.00032083333333333334,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Angola_729636,Angola,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Indonesia_147036,Indonesia,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Iraq_32048,Iraq,ok,1.0,1.0,1.25e-05,0.0,1.0,1.0,1.0,1.0,1.0,0.0002,0.0,1.0,1.0,1.0,False
Libya_2632,Libya,ok,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Nigeria_366638,Nigeria,ok,0.9996,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Algeria_13190,Algeria,ok,0.9984,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Angola_13849,Angola,ok,0.85405,1.0,0.0,0.0,1.0,1.0,1.0,0.952,1.0,0.0,0.0,1.0,1.0,1.0,False
Indonesia_160802,Indonesia,ok,0.9999,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,False
Iraq_74,Iraq,ok,0.9941,1.0,0.0,0.0,1.0,1.0,1.0,0.9992,1.0,0.0,0.0,1.0,1.0,1.0,False
