source_id,country,chip_id,status,chip_file,crs,clear_fraction,center_clear_fraction,worldcover_valid_fraction,scene_id,scene_datetime,requested_lon,requested_lat,reused_from,reflectance_p01,reflectance_p99,error
Algeria_5371,Algeria,13a9ea53943a3b751605,ok,13a9ea53943a3b751605.npz,EPSG:32632,1.0,1.0,1.0,S2B_T32RNS_20240718T100439_L2A,2024-07-18T10:13:00.121000Z,9.124045789473683,28.52928236842105,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Angola_87870,Angola,c9f36e11bcfc5de83e22,ok,c9f36e11bcfc5de83e22.npz,EPSG:32734,1.0,1.0,1.0,S2B_T34MBS_20240518T091209_L2A,2024-05-18T09:12:36.155000Z,18.49977625,-8.014165,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Indonesia_71755,Indonesia,ddb0be43acfa9a9fbe9e,ok,ddb0be43acfa9a9fbe9e.npz,EPSG:32750,0.9983,0.9952,1.0,S2A_T50LRQ_20241027T021911_L2A,2024-10-27T02:20:21.314000Z,119.9577,-9.80007,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Iraq_24559,Iraq,b03761a256d01e3b8e9e,ok,b03761a256d01e3b8e9e.npz,EPSG:32638,0.9771,1.0,1.0,S2B_T38SNE_20241004T074804_L2A,2024-10-04T07:50:00.436000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.040600478649139404,0.3400997221469879,
Libya_2393,Libya,fbd5f28c7bbc7c15f3f0,ok,fbd5f28c7bbc7c15f3f0.npz,EPSG:32633,1.0,1.0,1.0,S2A_T33STR_20230716T100114_L2A,2023-07-16T10:01:58.681000Z,12.70424,32.36307,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Nigeria_60999,Nigeria,b3175aba26fc88b1f10c,ok,b3175aba26fc88b1f10c.npz,EPSG:32632,0.978,0.9584,1.0,S2A_T32NKL_20221228T100646_L2A,2022-12-28T10:09:26.535000Z,6.784736,4.959601999999999,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Algeria_13320,Algeria,5ecba9426d7474174e3b,ok,5ecba9426d7474174e3b.npz,EPSG:32631,1.0,1.0,1.0,S2A_T31SCA_20240715T104131_L2A,2024-07-15T10:50:59.038000Z,1.84775,36.21921,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Angola_500129,Angola,f11704842804f0067d06,ok,f11704842804f0067d06.npz,EPSG:32734,1.0,1.0,1.0,S2B_T34MDT_20230511T090219_L2A,2023-05-11T09:02:27.604000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.02329353615641594,0.22845953702926636,
Indonesia_180852,Indonesia,092df0a3557c768b1f87,ok,092df0a3557c768b1f87.npz,EPSG:32751,0.9994,0.9904,1.0,S2A_T51MTU_20230926T022328_L2A,2023-09-26T02:28:05.541000Z,120.69787,-1.45846,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Iraq_3879,Iraq,58b18862e341c22c6d36,ok,58b18862e341c22c6d36.npz,EPSG:32638,1.0,1.0,1.0,S2B_T38RQU_20231027T073145_L2A,2023-10-27T07:41:25.367000Z,47.444536,30.109735333333337,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Libya_2174,Libya,dcde0492f0eae2f397a1,ok,dcde0492f0eae2f397a1.npz,EPSG:32633,1.0,1.0,1.0,S2A_T33RTK_20240109T094353_L2A,2024-01-09T09:53:19.876000Z,12.95141,26.60038,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Nigeria_52663,Nigeria,c773db2a052a780b7cd4,ok,c773db2a052a780b7cd4.npz,EPSG:32632,1.0,1.0,1.0,S2B_T32NKL_20231215T095257_L2A,2023-12-15T09:59:32.275000Z,7.119981808731809,4.893827089397089,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Algeria_2141,Algeria,f623ac0ce59ccd890c36,ok,f623ac0ce59ccd890c36.npz,EPSG:32631,0.95705,1.0,1.0,S2B_T31SFA_20221225T104023_L2A,2022-12-25T10:40:49.282000Z,5.00921,36.55265,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Angola_670818,Angola,6857548a9bcebce6f97b,ok,6857548a9bcebce6f97b.npz,EPSG:32733,0.93785,0.9152,1.0,S2B_T33LWG_20240607T091116_L2A,2024-06-07T09:14:05.440000Z,15.862466,-11.95442,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Indonesia_63195,Indonesia,5ad122cee1a27f12ffc3,ok,5ad122cee1a27f12ffc3.npz,EPSG:32748,0.9022,1.0,1.0,S2A_T48MXV_20231011T031035_L2A,2023-10-11T03:19:27.369000Z,106.20992375,-5.20613125,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Iraq_4973,Iraq,1a55d095a2488fe150d0,ok,1a55d095a2488fe150d0.npz,EPSG:32638,1.0,1.0,1.0,S2A_T38SMA_20240202T074152_L2A,2024-02-02T07:50:56.551000Z,44.9151,32.3326,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Libya_380,Libya,fcf9714dfac18ade3626,ok,fcf9714dfac18ade3626.npz,EPSG:32634,1.0,1.0,1.0,S2B_T34RCS_20231027T091112_L2A,2023-10-27T09:22:47.841000Z,19.904057625,28.0558365,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Nigeria_221559,Nigeria,cdce6bad2a0f42116e38,ok,cdce6bad2a0f42116e38.npz,EPSG:32632,1.0,1.0,1.0,S2B_T32PLR_20231208T100233_L2A,2023-12-08T10:08:08.784000Z,7.6275375,9.584065,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Algeria_7303,Algeria,4b9d26c0a374270c5ee5,ok,4b9d26c0a374270c5ee5.npz,EPSG:32632,1.0,1.0,1.0,S2A_T32SLF_20240606T101605_L2A,2024-06-06T10:20:54.815000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.028190454468131065,0.42224013805389404,
Angola_343677,Angola,c90301dde0ab5d42dd4b,ok,c90301dde0ab5d42dd4b.npz,EPSG:32733,1.0,1.0,1.0,S2A_T33LXK_20240503T091022_L2A,2024-05-03T09:13:17.693000Z,16.68105,-9.7316,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Indonesia_95098,Indonesia,f119255da3a0b9cc7587,ok,f119255da3a0b9cc7587.npz,EPSG:32649,0.9974,1.0,1.0,S2A_T49NCA_20240823T030713_L2A,2024-08-23T03:07:52.050000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.018785901367664337,0.47431814670562744,
Iraq_29660,Iraq,9036fb2ae7835a86712c,ok,9036fb2ae7835a86712c.npz,EPSG:32638,1.0,1.0,1.0,S2B_T38SLF_20240729T075213_L2A,2024-07-29T07:59:50.026000Z,43.597765,36.274975,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Libya_1686,Libya,8c50ace7a435bf1c6a68,ok,8c50ace7a435bf1c6a68.npz,EPSG:32632,1.0,1.0,1.0,S2B_T32RPV_20231002T100024_L2A,2023-10-02T10:12:10.897000Z,10.964824166666666,31.3607125,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Nigeria_327624,Nigeria,c7851fd6b1b4f29ae1a1,ok,c7851fd6b1b4f29ae1a1.npz,EPSG:32632,0.976775,0.9984,1.0,S2A_T31NHH_20221228T100646_L2A,2022-12-28T10:09:00.067000Z,6.692235,6.786005,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Algeria_11739,Algeria,b4cbf82ed2cd535d07b7,ok,b4cbf82ed2cd535d07b7.npz,EPSG:32632,1.0,1.0,1.0,S2A_T32SKA_20230910T101420_L2A,2023-09-10T10:22:10.379000Z,6.20205,31.7645,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Angola_761099,Angola,00e70a8cca074cb1dc07,ok,00e70a8cca074cb1dc07.npz,EPSG:32733,1.0,1.0,1.0,S2A_T33LYF_20230728T090438_L2A,2023-07-28T09:14:15.125000Z,17.4066175,-13.203055,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Indonesia_132907,Indonesia,c9b1723d9876bb08a8b0,failed,c9b1723d9876bb08a8b0.npz,,,,,,,108.17624,-6.40834,,,,"RuntimeError: No acceptable scene: [{""item"": ""S2A_T48MZU_20230928T025856_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.684225}, {""item"": ""S2B_T48MZU_20240818T030428_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.389175}, {""item"": ""S2B_T48MZT_20240818T030428_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.6201}, {""item"": ""S2A_T48MZU_20231028T025537_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.683925}, {""item"": ""S2B_T48MZU_20230913T030225_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.684025}, {""item"": ""S2A_T48MZU_20230531T025857_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.682025}, {""item"": ""S2A_T48MZU_20240724T030651_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.6429}, {""item"": ""S2A_T48MZU_20240813T030507_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.367825}]"
Iraq_32729,Iraq,c92ba5c9033bb95c339d,ok,c92ba5c9033bb95c339d.npz,EPSG:32638,1.0,1.0,1.0,S2B_T38SLE_20231013T075213_L2A,2023-10-13T08:00:05.012000Z,43.37862,35.38056,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Libya_2516,Libya,6e027dcb03a9cd1f85b2,ok,6e027dcb03a9cd1f85b2.npz,EPSG:32633,1.0,1.0,1.0,S2A_T33RVK_20230802T095154_L2A,2023-08-02T09:53:22.255000Z,14.43565,26.63507,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Nigeria_28668,Nigeria,cc8fc96ddd273e6e9e7b,ok,cc8fc96ddd273e6e9e7b.npz,EPSG:32632,0.9928,0.9964,1.0,S2A_T31NHG_20221228T100646_L2A,2022-12-28T10:09:14.721000Z,6.667728333333334,5.640135,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Algeria_8929,Algeria,ebe44b1ef5c90833ffda,ok,ebe44b1ef5c90833ffda.npz,EPSG:32632,1.0,1.0,1.0,S2A_T32SKA_20230910T101420_L2A,2023-09-10T10:22:10.379000Z,6.268800000000001,31.76545,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Angola_623789,Angola,143b9415ee96f76e1b97,ok,143b9415ee96f76e1b97.npz,EPSG:32733,0.9986,0.9928,1.0,S2B_T33MTP_20240802T092157_L2A,2024-08-02T09:32:21.101000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.054779376834630966,0.4131335914134979,
Indonesia_110447,Indonesia,5e067b9bd074fedd625a,ok,5e067b9bd074fedd625a.npz,EPSG:32752,0.8234,0.8384,1.0,S2B_T52MCS_20240509T015700_L2A,2024-05-09T01:59:35.335000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.009397913701832294,0.47188669443130493,
Iraq_33880,Iraq,0997868b29fcfc4592b9,ok,0997868b29fcfc4592b9.npz,EPSG:32638,1.0,1.0,1.0,S2B_T38SLF_20240729T075213_L2A,2024-07-29T07:59:50.026000Z,43.25359,36.60143,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Libya_2075,Libya,36897572e3f03b92b974,ok,36897572e3f03b92b974.npz,EPSG:32634,1.0,1.0,1.0,S2B_T34SFB_20241011T091503_L2A,2024-10-11T09:21:19.656000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.032033521682024,0.5483349561691284,
Nigeria_42858,Nigeria,201055ce3c7c4e6aeabd,ok,201055ce3c7c4e6aeabd.npz,EPSG:32631,0.9596,0.916,1.0,S2A_T31NGG_20231213T100429_L2A,2023-12-13T10:09:14.611000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,-0.00429315073415637,0.31783559918403625,
Algeria_255,Algeria,aff380590a84236b80a6,ok,aff380590a84236b80a6.npz,EPSG:32630,1.0,1.0,1.0,S2B_T31SBV_20230825T104401_L2A,2023-08-25T10:51:19.524000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.007695539854466915,0.42921215295791626,
Angola_708733,Angola,fd5a70d55afb00313f2c,ok,fd5a70d55afb00313f2c.npz,EPSG:32733,0.9878,1.0,1.0,S2B_T33LUL_20240802T092157_L2A,2024-08-02T09:33:01.453000Z,13.5086,-8.49575,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Indonesia_58413,Indonesia,f4af7a0281c0b66c8c83,ok,f4af7a0281c0b66c8c83.npz,EPSG:32647,0.957,1.0,1.0,S2A_T47NQA_20230413T033755_L2A,2023-04-13T03:48:05.415000Z,101.39289255813952,0.8469925581395348,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Iraq_7830,Iraq,472d4d817974bf78d96b,ok,472d4d817974bf78d96b.npz,EPSG:32638,0.999975,0.9996,1.0,S2B_T38SMF_20230506T075215_L2A,2023-05-06T07:59:47.296000Z,44.3432075,36.164125,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Libya_2306,Libya,38ab23eb280df5f43dbb,ok,38ab23eb280df5f43dbb.npz,EPSG:32634,1.0,1.0,1.0,S2A_T34SEB_20230915T092828_L2A,2023-09-15T09:31:24.611000Z,21.78648,32.81924,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Nigeria_53060,Nigeria,ec0e4155480beda08739,ok,ec0e4155480beda08739.npz,EPSG:32632,0.9626,0.9984,1.0,S2A_T32NKL_20221228T100646_L2A,2022-12-28T10:09:26.535000Z,6.694793333333333,5.029693333333333,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Algeria_2790,Algeria,37c1fb5027894bdf3265,ok,37c1fb5027894bdf3265.npz,EPSG:32631,1.0,1.0,1.0,S2A_T31SES_20230906T103335_L2A,2023-09-06T10:41:56.741000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.11804203689098358,0.6737154126167297,
Angola_299863,Angola,c5f6bf2d1efea76aaf57,ok,c5f6bf2d1efea76aaf57.npz,EPSG:32734,0.938525,1.0,1.0,S2A_T34LBR_20240619T090047_L2A,2024-06-19T09:03:03.550000Z,19.106315,-8.7685975,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Indonesia_20097,Indonesia,ec241e7e6d1262e4d095,ok,ec241e7e6d1262e4d095.npz,EPSG:32749,1.0,1.0,1.0,S2B_T49MGS_20230622T024830_L2A,2023-06-22T02:58:48.215000Z,112.86771470588236,-2.972154117647059,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Iraq_6102,Iraq,7795740ff634e2967650,ok,7795740ff634e2967650.npz,EPSG:32638,0.9995,0.9984,1.0,S2B_T38SNF_20240828T075111_L2A,2024-08-28T07:59:42.747000Z,45.1083,36.2554,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Libya_1817,Libya,522c1d41483abc611e3d,ok,522c1d41483abc611e3d.npz,EPSG:32633,1.0,1.0,1.0,S2A_T33RVJ_20231031T094345_L2A,2023-10-31T09:53:30.701000Z,14.09127,25.8372,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Nigeria_319387,Nigeria,1336ab568b1c0ca11adf,ok,1336ab568b1c0ca11adf.npz,EPSG:32632,0.9982,1.0,1.0,S2A_T31PHP_20241031T100829_L2A,2024-10-31T10:17:29.351000Z,6.043415,12.630775,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Algeria_10614,Algeria,300a4b1492aa3e293d88,ok,300a4b1492aa3e293d88.npz,EPSG:32631,1.0,1.0,1.0,S2B_T31SFV_20240806T103144_L2A,2024-08-06T10:41:07.260000Z,4.83115,35.9413,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Angola_94537,Angola,00cc88956b4852c76856,ok,00cc88956b4852c76856.npz,EPSG:32733,1.0,1.0,1.0,S2A_T33LWK_20230512T091129_L2A,2023-05-12T09:23:13.158000Z,15.304532666666669,-9.713568,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Indonesia_117244,Indonesia,e3bbf9c99e0228f5d00c,ok,e3bbf9c99e0228f5d00c.npz,EPSG:32748,1.0,1.0,1.0,S2A_T48MVB_20241018T032740_L2A,2024-10-18T03:29:01.338000Z,104.741935,-3.180615,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Iraq_32338,Iraq,8e95676dfa51da79a1a6,ok,8e95676dfa51da79a1a6.npz,EPSG:32638,0.998775,1.0,1.0,S2B_T38SMC_20241007T075211_L2A,2024-10-07T08:00:27.452000Z,43.99543,33.47247,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Libya_2189,Libya,b952e8d3358b08cd5d77,ok,b952e8d3358b08cd5d77.npz,EPSG:32633,1.0,1.0,1.0,S2A_T33RUK_20230603T095156_L2A,2023-06-03T09:53:24.880000Z,13.16233,26.553330000000003,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Nigeria_125859,Nigeria,ed23a7925030272dfe12,ok,ed23a7925030272dfe12.npz,EPSG:32631,0.83955,0.9792,1.0,S2B_T31NGG_20231228T100254_L2A,2023-12-28T10:09:20.390000Z,5.361525,5.643372,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Algeria_4911,Algeria,e731a8adbaed38c26daa,ok,e731a8adbaed38c26daa.npz,EPSG:32631,1.0,1.0,1.0,S2B_T31RGQ_20240604T103214_L2A,2024-06-04T10:32:23.348000Z,5.6632,30.8873,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Angola_56051,Angola,2bd67d5e0199e485d6b5,ok,2bd67d5e0199e485d6b5.npz,EPSG:32734,0.8355,0.86,1.0,S2A_T34MES_20240619T090047_L2A,2024-06-19T09:02:37.939000Z,21.44819625,-8.06024625,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Indonesia_47100,Indonesia,8d41b385580360e10485,ok,8d41b385580360e10485.npz,EPSG:32749,1.0,1.0,1.0,S2B_T49MDU_20230516T025857_L2A,2023-05-16T03:08:24.718000Z,110.56039,-0.991945,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Iraq_20074,Iraq,1c2292696a8b0ca6054f,ok,1c2292696a8b0ca6054f.npz,EPSG:32638,1.0,1.0,1.0,S2B_T38SLC_20240818T075116_L2A,2024-08-18T08:00:33.898000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.09305436164140701,0.5266871452331543,
Libya_538,Libya,65bc335b376a7ca908be,ok,65bc335b376a7ca908be.npz,EPSG:32633,0.99105,0.9776,1.0,S2A_T33RVK_20230802T095154_L2A,2023-08-02T09:53:22.255000Z,14.47305,27.06451,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Nigeria_202008,Nigeria,3cc5104ad44d7e5f7190,ok,3cc5104ad44d7e5f7190.npz,EPSG:32631,1.0,1.0,1.0,S2B_T31PEL_20241205T101642_L2A,2024-12-05T10:18:22.437000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.023821033537387848,0.31112149357795715,
Algeria_5357,Algeria,05ebef3f28380a4d56e2,ok,05ebef3f28380a4d56e2.npz,EPSG:32630,1.0,1.0,1.0,S2A_T30SYE_20231012T105229_L2A,2023-10-12T11:01:10.327000Z,-0.3379016666666667,35.807429166666665,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Angola_488655,Angola,e6c7b363ed7b81207934,ok,e6c7b363ed7b81207934.npz,EPSG:32733,0.904375,0.8624,1.0,S2B_T33MUM_20240723T092452_L2A,2024-07-23T09:32:49.608000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.034406878054142,0.2656991481781006,
Indonesia_95918,Indonesia,ad827fb6bf6055503ab0,ok,ad827fb6bf6055503ab0.npz,EPSG:32749,0.9991,1.0,1.0,S2B_T49MFM_20231027T024033_L2A,2023-10-27T02:50:06.178000Z,112.636535,-7.42515,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Iraq_3835,Iraq,5a38713216e8aefbc5f6,ok,5a38713216e8aefbc5f6.npz,EPSG:32638,1.0,1.0,1.0,S2A_T38RPV_20241225T073325_L2A,2024-12-25T07:41:13.512000Z,46.70213428571429,30.86649142857143,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Libya_407,Libya,b97ee11a09f48a2ee72c,ok,b97ee11a09f48a2ee72c.npz,EPSG:32632,1.0,1.0,1.0,S2A_T32RPP_20230716T100114_L2A,2023-07-16T10:03:45.982000Z,10.5744,25.8351,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Nigeria_347562,Nigeria,d52f8c2c4ae717c3837a,ok,d52f8c2c4ae717c3837a.npz,EPSG:32632,0.9961,1.0,1.0,S2A_T31NHF_20221228T100646_L2A,2022-12-28T10:09:29.059000Z,6.37454,4.89252,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Algeria_12935,Algeria,66b1e4242a485b2582f8,ok,66b1e4242a485b2582f8.npz,EPSG:32631,1.0,1.0,1.0,S2A_T31SES_20230906T103335_L2A,2023-09-06T10:41:56.741000Z,3.17156,32.91604,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Angola_791019,Angola,9cd9d6b7c2303ddfe520,ok,9cd9d6b7c2303ddfe520.npz,EPSG:32734,1.0,1.0,1.0,S2A_T34KEG_20240924T084907_L2A,2024-09-24T08:55:04.596000Z,21.5037675,-16.43795,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Indonesia_61999,Indonesia,a40ceeb53adc7c76c6a1,ok,a40ceeb53adc7c76c6a1.npz,EPSG:32749,1.0,1.0,1.0,S2B_T49MEN_20240716T025424_L2A,2024-07-16T02:59:52.470000Z,111.745912,-7.0352820000000005,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Iraq_35419,Iraq,9d74d44a6b59a3540ea9,ok,9d74d44a6b59a3540ea9.npz,EPSG:32638,1.0,1.0,1.0,S2B_T38SMF_20230506T075215_L2A,2023-05-06T07:59:47.296000Z,43.95407,36.47408,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Libya_3324,Libya,1e7f54021a2708d8e0c5,ok,1e7f54021a2708d8e0c5.npz,EPSG:32634,1.0,1.0,1.0,S2B_T34RCT_20231030T093101_L2A,2023-10-30T09:32:28.133000Z,19.07303333333333,29.134456666666665,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Nigeria_87648,Nigeria,876bd1a1d3bbd8412fbf,ok,876bd1a1d3bbd8412fbf.npz,EPSG:32631,1.0,1.0,1.0,S2B_T31PFK_20241125T101800_L2A,2024-11-25T10:18:35.201000Z,4.526044000000001,8.737026,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Algeria_13041,Algeria,49fcd21001b5147583b4,ok,49fcd21001b5147583b4.npz,EPSG:32632,1.0,1.0,1.0,S2B_T32SMF_20230826T101140_L2A,2023-08-26T10:20:50.082000Z,8.09895,36.35852,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Angola_522447,Angola,93b541be60e54f89f604,ok,93b541be60e54f89f604.npz,EPSG:32733,1.0,1.0,1.0,S2B_T33LVF_20230914T091733_L2A,2023-09-14T09:24:18.138000Z,14.65125375,-12.7164425,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Indonesia_58411,Indonesia,b219d1fc504e16ea6ac9,ok,b219d1fc504e16ea6ac9.npz,EPSG:32750,0.95625,1.0,1.0,S2B_T50MNE_20240221T023540_L2A,2024-02-21T02:37:56.430000Z,117.38494816593888,-0.5826993886462882,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Iraq_26913,Iraq,523e93fcb913c69c1f83,ok,523e93fcb913c69c1f83.npz,EPSG:32638,0.999,1.0,1.0,S2B_T38SME_20240828T075111_L2A,2024-08-28T08:00:00.953000Z,44.57414,35.95191,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Libya_2767,Libya,96af3a91d9ea2b3a76ae,ok,96af3a91d9ea2b3a76ae.npz,EPSG:32634,0.9933,0.9952,1.0,S2A_T34SEB_20230915T092828_L2A,2023-09-15T09:31:24.611000Z,21.21887,32.77117,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Nigeria_322551,Nigeria,d2d4e68014c54891aa6e,ok,d2d4e68014c54891aa6e.npz,EPSG:32631,0.987,1.0,1.0,S2B_T31NFJ_20221226T101220_L2A,2022-12-26T10:18:47.686000Z,4.115225,7.397868333333334,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Algeria_4935,Algeria,8fcda36568e6a5f974f0,ok,8fcda36568e6a5f974f0.npz,EPSG:32631,1.0,1.0,1.0,S2A_T32SKA_20230910T101420_L2A,2023-09-10T10:22:10.379000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.16502529382705688,0.7324087023735046,
Angola_942753,Angola,6331d4b6aae099b4d9b3,ok,6331d4b6aae099b4d9b3.npz,EPSG:32733,1.0,1.0,1.0,S2A_T33MXN_20240506T091610_L2A,2024-05-06T09:22:29.570000Z,16.093328,-6.584644,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Indonesia_45064,Indonesia,0f94177a810bd0128966,ok,0f94177a810bd0128966.npz,EPSG:32750,0.897175,1.0,1.0,S2B_T50MNE_20240221T023540_L2A,2024-02-21T02:37:56.430000Z,117.42248,-0.3346766666666667,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
Iraq_12740,Iraq,d1bddae82aebe6b20c79,ok,d1bddae82aebe6b20c79.npz,EPSG:32638,1.0,1.0,1.0,S2B_T38SLF_20240729T075213_L2A,2024-07-29T07:59:50.026000Z,42.99142714285715,36.72195571428572,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,,,
